FID IID Height
1324 1564 2.00983550965001
1324 1565 NA
1324 1566 NA
3028 1567 1.09404288021503
474 1568 0.883555137359999
1862 1569 0.08519556951245
1863 1570 0.617720006715855
810 1571 1.42238326212556
2942 1572 NA
2942 1573 -0.933959522522526
2128 1574 NA
2128 1575 NA
2128 1576 1.40916954510917
2129 1577 -1.56544354377492
1525 1578 0.614029438194629
1864 1579 -2.37633707475805
1864 1580 NA
2130 1581 NA
2130 1582 2.42646533983395
475 1583 -0.320502697700514
742 1584 0.685935026842703
2416 1585 -0.525859569417811
3902 1586 0.703791165739813
3127 1587 0.823633813486603
1461 599 0.523705768603006
1461 600 0.672282178893352
3708 1588 -1.57836946598217
2793 1589 NA
2793 1590 -1.37240667376636
1133 1591 -0.564266162528133
1133 1592 0.422281201799763
2131 1593 -1.1705560684642
2131 1594 -1.46770888904489
3831 1595 -0.9022956701209
966 448 1.1890336308494
966 449 0.487752974278969
966 1596 -0.0898031691135395
966 1597 0.504502472047845
1325 1598 -0.521094336423614
1325 1599 -0.966823567294652
1325 1600 NA
1865 1601 -0.757808103711387
1865 1602 -1.13519218584887
1866 1603 -0.681655011488639
1866 1604 -0.681655011488639
3310 1605 -0.475611076111182
3310 1606 -0.624187486401528
3310 1607 -0.167388245758031
3709 1608 -0.940387754127875
1867 1609 -0.612203221626849
1867 1610 -1.28317968443051
1326 1611 -2.06677976320047
1326 1612 -2.35194831900648
2230 1613 -1.48922361980796
1868 1614 1.66229183118431
1868 1615 0.772921530084982
331 1616 1.89684625554016
967 1617 0.269724774126833
967 1618 0.269724774126833
1230 1619 -0.803809093443342
233 1620 -0.676889778494442
3269 1621 -1.82954826649317
3269 1622 -2.42385390765456
3269 1623 0.236645356057151
3710 1624 NA
3710 1625 -0.334111333022945
3270 1626 -1.09865047981612
3270 1627 -0.950074069525776
1327 1628 0.0300394786332514
1616 1629 NA
1616 1630 -0.176691520404365
2293 1631 0.080430336518253
3271 1632 0.224241513814402
3271 1633 0.224241513814402
1639 1634 NA
2794 1635 -0.954839302519973
2794 1636 0.08519556951245
2794 1637 NA
2374 1638 -1.48964602738612
2374 1639 NA
1869 1640 -0.319815634040354
1869 1641 2.05740693060518
1869 1642 0.629252717367206
2132 1643 NA
2132 1644 NA
2132 1645 -0.284549903376476
1640 1646 -0.739122536575749
2887 1647 0.353614627549587
2887 1648 0.787359593645946
2887 1649 1.5365773093151
2887 4426 NA
1328 1650 -1.04349438893692
1328 1651 0.157101158160525
3272 1652 -0.492360573880058
3272 1653 -0.492360573880058
3272 1654 NA
3969 1655 0.0659922729572887
3903 1656 -0.393279177109137
1870 1657 -1.76962694261978
1870 1658 -1.76962694261978
968 1659 0.80887432440902
968 1660 1.25460355528006
968 1661 0.825392159568944
3273 1662 -1.55867540966975
3273 1663 -1.7072518199601
2294 1664 0.679822636190454
3940 1665 -0.753560600136713
3940 1666 -0.604984189846367
3711 1667 1.03902915391421
3711 1668 -0.149582128408562
2888 1669 NA
2795 1670 0.981419264248724
2795 1671 0.0827417707261648
2795 1672 1.29102013969909
2796 1673 -0.0688331374322527
2796 1674 -0.871538360805929
2796 1675 NA
2796 1676 -0.290421777498902
2943 1677 1.17793273363779
2943 1678 1.02935632334744
2133 1679 -0.942855037745294
2133 1680 -1.24000785832599
886 1681 -0.962058334300455
886 1682 -0.664905513719763
1599 1683 -0.14727069420065
1599 1684 -0.444423514781342
3625 1685 NA
3625 1686 0.292050627660056
2053 1687 0.794578625426429
2053 1688 0.497425804845736
3626 1689 NA
3626 1690 NA
3626 1691 -0.588909539675879
396 1692 -1.53654479753571
396 1693 2.25868563298844
396 1694 -1.31311127322741
397 1695 0.312896600231353
1785 1696 -1.44605179370344
1785 1697 -2.04035743486483
1785 1698 -1.50481149630688
887 1699 0.437321661900571
887 1700 0.571642827701722
3510 1701 1.03181012213373
3200 1702 1.19616222880355
3200 1703 NA
2054 1704 -0.83268522056527
2054 1705 -0.296534168151155
2701 1706 -0.937730352539245
3201 1707 -0.391721222688429
3201 1708 -1.43175609472085
2422 1709 0.871168573476825
888 1710 1.68112948959593
888 1711 1.82970589988628
3627 1712 0.398312672250405
3627 1713 -0.214411049854527
2055 1714 0.461473010521699
2055 4677 1.20435506197343
1786 1715 0.24330244579119
1786 1716 0.463784444729611
1786 1717 -0.451642546561824
764 1718 0.0994617948738462
2702 1719 0.667397103251409
159 1720 NA
2549 1721 -1.1183046740466
1600 1722 -1.06328659720079
1600 1723 -1.81805476147575
2703 1724 -1.99732797333868
2550 1725 0.775696754387887
4048 1726 -0.693639276263318
2551 1727 1.67636425660174
2551 1728 1.2306350257307
1787 1729 -1.58192316720087
1787 1730 NA
889 1731 -0.255129077172762
889 1732 -0.36843975679923
160 1733 -1.73213342867405
3628 1734 1.56374064063543
2552 1735 1.62842719750302
2552 1736 1.7071726949569
2552 1737 2.3425754864112
3511 1738 -0.238379579403886
2553 1739 0.08519556951245
2553 1740 -1.25199212310067
2554 1741 NA
890 1742 -0.661933985513954
3629 1743 NA
3629 1744 0.384047760329192
891 1745 -0.497125806874255
891 1746 NA
2462 1747 -0.816597832851525
3202 1748 1.16506510130004
3202 1749 1.16506510130004
1193 1750 -1.26316596225679
1278 1751 -1.0033652733274
398 1752 -0.697886779837992
399 1753 -0.533078601198293
399 1754 -0.384502190907947
2704 1755 0.59006090864527
3011 1756 -1.06328659720079
3407 1757 -0.724826837593158
3078 1758 0.398312672250405
3630 1759 0.763199511034074
400 1760 0.47576870950429
400 1761 0.727759695289171
3631 1762 NA
1550 1763 0.933482205150007
3953 1764 NA
2555 1765 0.207513006170479
2556 1766 0.31766183322555
2423 1767 -0.456915623062683
892 1768 NA
892 1769 -0.685902515063312
672 1770 -1.31913247875454
791 1771 1.00339778510679
2557 1772 NA
1788 1773 0.760937265310303
1708 1774 -0.955428214228683
2558 1775 -0.123491536337851
2558 1776 NA
2354 1777 -0.184781442945395
765 1778 -1.9019446148985
3203 1779 2.14339944242066
2559 1780 0.811649548711924
2559 1781 NA
1274 1782 1.30887627859619
2560 1783 0.799665283937245
3954 1784 NA
3954 1785 0.386328407475726
893 1786 -0.0749455280845058
1251 1787 -1.17268692521611
1310 1788 -0.101787433888219
91 1789 -1.05130233242612
1789 1790 0.338391348377009
1789 1791 NA
1601 1792 -1.13519218584887
92 1793 0.581609600568441
1790 1794 -0.243144812398083
2705 1795 -0.811617036932534
3204 1796 0.137869388689689
2255 1797 0.0513145866772937
1734 1798 3.64508636006914
2056 1799 -1.48860773843699
282 1800 1.01232585455534
3864 1801 -1.3088437668168
3454 1802 -2.23139163793727
642 1803 -0.685902515063312
2706 1804 -1.06328659720079
401 1805 0.73387208594142
401 1806 NA
1709 1807 -0.51156387043522
3205 1808 -0.428361080672626
779 1809 1.43913275989444
2561 1810 NA
2561 1811 0.571642827701722
3885 1812 0.624345119794636
93 1813 -0.637965455964596
2424 1814 0.399097887862018
894 1815 1.33127437692233
895 1816 -0.648171379630861
3206 1817 NA
3206 1818 0.720219237992069
1602 1819 -1.53961447769296
2280 1820 -0.128754461305648
1692 1821 NA
896 1822 0.856811383507736
2463 1823 -1.07527086197547
2707 1824 -0.255129077172762
2707 1825 NA
2425 1826 1.20101789562408
1791 1827 0.463784444729611
1127 1828 0.793793409814815
94 1829 0.883555137359999
3455 1830 -1.08725512675015
897 1831 -0.308518432925835
898 1832 -0.793760898035424
2256 1833 0.933482205150007
2928 1834 -0.581015660297009
402 1835 -1.75826006306785
2057 1836 -1.07527086197547
1682 1837 0.398312672250405
2562 1838 -1.17114498017291
1194 1839 -0.27909760672212
3207 1840 -0.564589489015963
3865 1841 -1.19511350972226
3886 1842 NA
1792 1843 0.8772902398146
3512 1844 0.763712489613208
2917 1845 NA
2917 1858 2.5728554375301
3955 1846 -0.116770196530969
899 1847 1.81197488260289
3336 1848 0.219333916241832
3371 1849 1.2306350257307
3208 1850 -0.226395314629207
2708 1851 NA
2709 1852 1.90749516744022
2709 1853 NA
766 1854 0.0392777846281556
766 1855 NA
3632 1856 0.653078882338191
3632 1857 NA
2929 1859 1.20666649618134
3633 1860 NA
3633 1861 0.328161033807471
2563 1862 2.04076554343044
2464 1863 -1.4030223321773
3956 1864 NA
3519 1865 -0.0030399394364312
900 1866 NA
900 1867 NA
900 1868 -0.97939674377804
3337 1869 0.358379860543784
1670 1870 0.0180552138585723
403 1871 0.59006090864527
1793 1872 -1.11122365629951
3866 1873 0.763712489613208
1195 1874 2.5198856592451
3887 1875 -0.760779631917196
3634 1876 NA
3634 1877 NA
3634 1878 -0.10478593175629
804 1879 -0.187988721518884
3635 1880 0.9981687620176
95 1881 0.859131771427687
4021 1882 -0.27909760672212
119 1883 1.15308083652536
711 1884 1.89632391884078
96 1885 NA
3636 1886 0.751728224838529
2710 1887 0.422281201799763
901 1888 1.88486199076548
2750 1889 NA
2750 1890 NA
2750 1891 1.47436012339187
3236 1892 -0.685902515063312
442 1893 NA
442 1894 -0.0753651055525753
3050 1895 2.07562870764583
3020 1896 0.463784444729611
3237 1897 0.135572201021261
3237 1898 NA
443 1899 -0.27909760672212
2599 1900 0.518155319997196
2599 1901 NA
228 1902 1.19159479548092
329 1903 -0.652921248945084
926 1904 1.38888426658781
926 1905 NA
2751 1906 0.835618078261283
2093 1907 NA
3021 1908 -1.12320792107419
2752 1909 0.237612525136293
2753 1910 NA
3238 1911 1.03935057943083
444 1912 -0.84466948533995
3461 1913 -0.823601301707213
445 1914 -0.576872737626741
445 1915 NA
2469 1916 0.582337296266862
446 1917 NA
446 1922 0.412418648151437
3239 1918 NA
3239 1919 NA
3239 1920 NA
3239 1921 0.52046985944807
2094 1923 2.17003054657149
2600 1924 0.422281201799763
2364 1925 NA
2364 1926 1.4766559854417
3669 1927 NA
808 1928 -0.164707255629685
927 1929 0.841730468913532
126 1930 NA
126 1931 -0.745817243482105
3022 1932 NA
2601 1933 0.641094617563512
3670 1934 NA
447 1935 0.661966497293345
2754 1936 NA
2602 1937 0.715052302837521
2934 1938 -0.664905513719763
229 1939 NA
229 1940 -0.0653161643813394
2390 1941 2.19876430911505
2603 1942 -1.66225931940492
3671 1943 0.0991817877282356
3671 1944 1.09621269183158
3462 1945 -1.11122365629951
448 1946 0.499737239053648
2604 1947 0.0808499139863225
2604 1948 NA
3672 1949 -2.23139163793727
1520 1950 0.581609600568441
1520 1951 0.646848767121051
1520 1952 -0.59002839686588
1833 1953 -0.691774389185743
3240 1954 -0.0129899828928946
4058 1955 NA
2605 1956 -0.11787636573971
2605 1957 -0.11787636573971
2755 1958 -0.482170013893768
2095 1959 -0.767452932123771
2095 1960 -0.332486962475193
2095 1961 NA
2606 1962 0.895242177575101
2606 1963 0.823021365280273
449 1964 -2.15850776582038
449 1965 -1.88104705895893
2607 1966 -0.303066136271478
3554 1967 -1.54092190245429
450 1968 NA
450 1969 -0.811617036932534
2756 1970 1.99721744852062
1228 1971 -0.808716691015912
1205 1972 -0.446217219569731
3673 1973 -0.300026290496564
2757 1974 NA
2757 1975 0.835618078261283
2096 1976 0.0808499139863225
719 1977 NA
2608 1978 0.614029438194629
3674 1979 -0.485141542099576
2097 1980 -0.782294362680269
2935 1981 1.09404288021503
2609 1982 0.226552948022314
2365 1983 1.78586880350208
2365 1984 1.92818142178207
2758 1985 -0.37232985275271
2758 1986 -0.01115791927597
3894 1987 -1.41977182994617
3675 1988 -1.49167741859425
451 1989 0.650619132566858
1607 1990 0.245756244577475
2759 1991 -1.68573708919702
452 1992 0.32640708360233
647 1993 0.825392159568944
647 1994 NA
1455 1995 -0.870949449097219
2098 1996 0.432194968525744
2098 1997 0.574627954826222
3463 1998 1.43913275989444
3306 1999 -1.74041023212884
3306 2000 -1.13460327414016
3377 2001 -1.13499127499907
1834 2002 0.0899608025066469
3676 2003 -0.11851882943853
3676 2004 NA
1835 2005 1.12046520855068
1835 2006 0.151346272503147
1835 2007 NA
1608 2008 -1.2927101504189
3677 2009 NA
3677 2010 0.243623412317893
3140 2011 1.06612820055171
2760 2012 -0.271878574941638
3678 2013 -1.12493044357339
330 2014 -0.123302164651292
310 2015 0.660297914118673
3964 2016 -0.645702217164602
2610 2017 2.13407775224746
2288 2018 -0.628952719395725
591 2019 1.19468223140666
3241 2020 -0.563913765286894
3241 2021 -1.02824530062645
3679 2022 1.19237079719875
2882 2023 -0.351003195370194
1836 2024 NA
1836 2025 -0.372517926133268
787 2026 NA
2883 2027 -1.54192591190088
2099 2028 -1.15611800490323
453 2029 NA
453 2030 -0.403705487463108
1456 2031 -0.164020191969526
248 2032 1.71610048351923
2366 2033 1.84659776223353
648 2034 -1.71019637850364
55 2035 -1.09143144803564
1837 2036 1.89632391884078
1837 2037 1.89632391884078
1837 2038 0.158970081390467
1837 2039 NA
2611 2040 -0.782294362680269
928 2041 NA
928 2042 -0.85955409603125
2936 2043 0.602830389031563
2936 2044 0.791290391710709
2367 2045 1.33372817570861
3242 2046 0.559658562927043
2761 2047 -0.765444293834592
2761 2048 -0.195712348632679
2612 2049 NA
2612 2050 -0.85896518432254
3378 2051 0.268948772409003
1457 2052 1.4631012894438
929 2053 -0.0513965760032171
3464 2054 -3.14031363077064
930 2055 -2.1626538813979
930 2056 -0.588909539675879
3680 2057 0.253651576077852
3680 2058 0.550554350727946
3243 2059 0.123255391826512
3243 2060 2.29463842731248
3243 2061 0.542123849546554
2368 2062 0.459019211735414
3484 2063 -1.33342817773713
193 2064 -0.111317899876613
3244 2065 -1.24892244294341
2100 2066 -1.9618659387719
3681 2067 0.363145093537981
2613 2068 1.15308083652536
2613 2069 1.5544334482122
2613 2070 NA
720 2071 -1.02674489116805
56 2072 -1.95892138022836
931 2073 0.0205090126448575
4059 2074 -1.94939091423996
3825 2075 -0.89015274565238
3825 2076 -0.0653161643813394
1130 2077 1.79620690434853
3245 2078 -0.489906775093773
2762 2079 0.763712489613208
1458 2080 1.27475608427948
1458 2081 0.84745712537804
1458 4463 1.61319437124865
2763 2082 0.892764177831773
3246 2083 -0.0513965760032171
1660 2084 -0.243144812398083
1131 2085 0.775696754387887
2764 2086 1.62450086304305
932 2087 -0.212644314728402
2884 2088 -0.149573778725306
2884 2089 -0.434439751326262
3682 2090 NA
3682 2091 1.26905876482746
2336 2092 -0.540297632978775
3895 2093 NA
3895 2094 0.72188782116674
3683 2095 0.847094969378549
3683 2096 1.57065453978498
2101 2097 -0.079361604719657
2101 2098 0.89752941082597
2101 2099 0.825392159568944
3465 2100 -0.811028125223824
933 2101 -2.59500814993171
933 2102 -2.45257516363123
2102 2103 0.619579886800439
3684 2104 0.14266309459956
3684 2105 NA
3023 2106 2.29463842731248
454 2107 -0.308518432925835
454 2108 NA
2765 2109 -0.154489725981132
2765 2110 NA
721 2111 2.37926157307955
1315 2112 0.101945067281326
2614 2113 NA
1838 2114 -0.685902515063312
1838 2115 NA
3685 2116 -0.115472010867071
3685 2117 -1.48034007174911
3685 2118 NA
1839 2119 -2.16818705646762
1839 2120 -0.183223488524687
455 2121 NA
455 2122 -1.33281229636616
738 2123 0.46124158007706
738 2124 0.533462392371888
456 2125 -0.753560600136713
457 2126 -0.736811102367837
3247 2127 -0.745823838936708
458 2128 NA
458 2129 1.22498642517344
3896 2130 0.871168573476825
1732 2131 1.81808727325514
2766 2132 -1.32082803159148
249 2133 0.619579886800439
2767 2134 0.895242177575101
2767 2135 0.823021365280273
2767 2136 -0.226207584181953
2615 2137 1.68626036073367
2615 2138 NA
2616 2139 -0.925693550490107
2617 2140 -1.04825962193112
3248 2141 NA
3248 2142 -0.877546342293555
1637 2143 -1.59797724582836
1637 2144 0.159645805119537
2618 2145 0.334411330994426
3686 2146 -0.661130351970708
3686 2147 0.171682607168675
1206 2148 -0.183223488524687
318 2149 0.801318555470667
2470 2150 0.25807156437972
459 2151 NA
459 2152 NA
459 2153 -0.0513965760032171
2768 2154 0.955460726008074
460 2155 -0.90213701042706
460 2156 0.337909190421819
460 2157 -0.985268617900467
2103 2158 -0.563913765286894
2103 2159 0.159645805119537
1840 2160 0.0329128548876061
2937 2161 -1.50059200321167
2937 2162 -2.72255567445704
2391 2163 -0.0633808407778962
1316 2164 -0.661933985513954
2104 2165 -1.90145385514125
934 2166 0.0630713815808213
934 2167 -0.364227577320613
935 2168 -1.87797608534915
2105 2169 0.648313649343994
2105 2170 -0.600946341725017
2619 2171 -0.925693550490107
250 2172 0.0659922729572887
1132 2173 -0.296534168151155
936 2174 NA
937 2175 NA
937 2176 -0.140738726080327
1841 2177 NA
1841 2178 -0.101426570528754
2769 2179 -0.70987104461267
2769 2180 0.413094371880507
1842 2181 0.0540080081826096
1207 2182 -1.90289954594924
1207 2183 -1.61803357334828
2620 2184 -0.966823567294652
2106 2185 -0.355768428364392
2106 2186 0.509388788273612
938 2187 -1.71633662803057
938 2188 -0.962058334300455
3024 2189 NA
2107 2190 -1.41977182994617
251 2191 NA
2770 2192 NA
2770 2193 1.59038624253624
461 2194 NA
3568 2195 1.36292572834716
2621 2196 1.18991699841247
3687 2197 0.270709973849938
2454 2198 0.871168573476825
2771 2199 NA
230 2200 -1.47662347366231
2108 2201 -0.719305723927219
2108 2202 -1.14660468282865
3826 2203 -0.209757788970997
3826 2204 -0.494623761571953
3826 2205 -0.332486962475193
2772 2206 -0.885812314325973
2772 2207 -1.87748532559189
3688 2208 -2.08546021497549
3688 2209 -1.3732952834731
2369 2210 -1.69821211372896
2622 2211 0.316462093622869
2622 2212 -0.733839574162029
2227 2213 -0.308518432925835
2227 2214 NA
2392 2215 1.33849340870281
3249 2216 -0.676889778494442
1064 2217 -0.545810394775127
2109 2218 0.394332654867821
3466 2219 -1.29951013774246
2471 2220 NA
3938 2221 NA
2773 2222 -0.298428396476781
2773 2223 0.372010958280054
2110 2224 0.499737239053648
3073 2225 -0.439658281787145
3689 2226 0.0947260355008439
3689 2227 NA
3689 2228 NA
1065 2229 -0.883522625580608
3897 2230 -0.885812314325973
3897 2231 -0.614991782063334
939 2232 0.727759695289171
939 2233 0.425131173929645
939 2234 0.374344142701047
2623 2235 -0.925693550490107
2623 2236 0.0874249928247081
2623 2237 NA
2623 2238 0.0612270399630918
3827 2239 0.18583492070408
3827 2240 NA
1843 2241 -0.97880783206933
1843 2242 NA
57 2243 -1.81034496993801
3995 2244 -0.0968798363156483
2111 2245 0.376308242004023
2111 2246 0.315844224612722
2994 2247 1.06299768346357
3379 2248 -0.308518432925835
2774 2249 0.446249731349121
3250 2250 -0.676889778494442
1066 2251 -1.14660468282865
2624 2252 -1.71019637850364
2775 2253 -0.308518432925835
1609 2254 0.231557866312004
1067 2255 NA
1067 2256 0.242757746709404
3051 2257 -0.374971724919553
940 2258 0.231190893685296
1068 2259 -0.661933985513954
2625 2260 NA
2625 2261 NA
2625 2262 -0.931459684679324
3074 2263 0.282744913357722
2626 2264 0.0540080081826096
1610 2265 -0.825466188784788
3251 2266 -0.849701908178559
2485 2267 -0.540297632978775
2627 2268 -0.504651925331912
1844 2269 0.499737239053648
3110 2270 -0.885812314325973
2885 2271 NA
722 2272 -1.50059200321167
722 2273 NA
3252 2274 -2.07631022918886
592 2275 -1.77439217561398
3690 2276 0.31766183322555
462 2277 -1.07468195026676
1521 2278 -0.372517926133268
3939 2279 NA
3939 2280 0.0420237434079305
1845 2281 NA
1845 2282 NA
1845 2283 NA
1845 2284 -1.25921115488115
3691 2285 NA
3307 2286 -1.3478662412981
2938 2287 NA
2938 2288 -0.1780603759854
941 2289 -0.380424021573909
1069 2290 0.338391348377009
1846 2291 0.0779765377319678
2628 2292 -0.0945684021077365
2628 2293 NA
1070 2294 -0.135286429425971
1847 2295 NA
1847 2296 -0.347251328402408
809 2297 -1.43175609472085
593 2298 NA
593 2299 NA
593 2300 0.0492427751884127
2112 2301 0.0779765377319678
1459 2302 NA
1459 2303 -1.80861376784531
2629 2304 -0.85896518432254
3692 2305 1.56641771298688
3253 2306 NA
3253 2307 -0.685902515063312
1848 2308 -1.13519218584887
1849 2309 0.817372634098164
2370 2310 0.506171055222517
3693 2311 0.0683948204953611
2630 2312 -1.58794908206841
942 2313 NA
942 2314 0.672282178893352
1638 2315 -0.882933713871898
2113 2316 0.459019211735414
2113 2317 NA
2114 2318 0.542909065158167
463 2319 2.27324881816312
2115 2320 NA
2115 2321 0.188708296958434
2116 2322 -0.212853095433819
943 2323 0.386328407475726
943 2324 NA
3694 2325 0.159645805119537
3694 2326 NA
3467 2327 2.47698131933267
3695 2328 NA
3695 2329 NA
3695 2330 -0.0954006556612157
1850 2331 -1.09865047981612
1850 2332 NA
464 2334 -2.88633263629447
2117 2335 -0.389267423902144
2117 2336 NA
3254 2337 0.514175302614612
1712 2338 -0.967412479003362
723 2339 0.353614627549587
944 2340 -0.20473821928776
2289 2341 0.69625070844271
3255 2342 -1.06746291848628
3996 2343 -1.7335107352405
3256 2344 -1.02429109238176
945 2345 -0.955428214228683
3380 2346 NA
3380 4857 1.68626036073367
2776 2347 -0.145556502146948
1851 2348 0.929706101432828
1852 2349 -1.64025382888459
3257 2350 0.232065709818666
127 2351 1.53454413363757
127 2352 NA
3555 2353 0.376028234858412
3696 2354 NA
3696 2355 1.36879760246959
946 2356 NA
946 2357 NA
946 2358 0.425131173929645
1522 2359 -0.344471227249872
3258 2360 NA
3258 2361 NA
3258 2362 0.614029438194629
3997 2363 1.88388047125097
4060 2364 0.805777674589494
796 2365 -1.58448185663442
231 2366 0.4582339961238
2118 2367 0.763712489613208
2631 2368 0.619579886800439
1853 2369 NA
1854 2370 0.423066417411376
1523 2371 0.709041415655921
3025 2372 -0.90213701042706
2393 2373 0.518155319997196
947 2374 -0.0945684021077365
2777 2375 NA
2777 2376 1.27292348427216
128 2377 NA
128 2378 2.29463842731248
128 2379 NA
2778 2380 -1.3478662412981
2119 2381 1.18480115048349
2119 2382 NA
2939 2383 -0.255129077172762
3998 2384 -0.698404509257515
1208 2385 0.125264030115691
2632 2386 NA
2779 2387 -0.308518432925835
2120 2388 0.363145093537981
1524 2389 -1.13519218584887
3259 2390 -0.962058334300455
948 2391 0.121148363836487
1611 2392 NA
1611 2393 NA
2780 2394 -0.290421777498902
252 2395 0.92871697215581
304 2396 -1.49644265158844
2633 2397 0.60759562202576
3260 2398 -0.380424021573909
2371 2399 -1.43652132771505
949 2400 -1.38381903562214
3261 2401 NA
3261 2402 -0.907491155129966
2781 2403 -1.3478662412981
3999 2404 0.387113623087339
1209 2405 -1.57311347323072
2121 2406 1.8728777259908
4061 2407 0.442269713966538
2940 2408 0.810308839502065
3697 2409 -0.525859569417811
2782 2410 -0.717607805812676
3698 2411 0.955426187820792
3698 2412 NA
1855 2413 0.835058167329411
58 2414 -1.46463920888763
58 2415 NA
739 2416 -0.444467915086221
2634 2417 0.757840615490778
2886 2418 0.500299181100091
465 2419 NA
465 2420 1.38942678531884
3965 2421 -0.108864101090327
1071 2422 1.4583360564496
2941 2423 NA
2941 2424 -0.332486962475193
2635 2425 0.566092379095912
2415 2426 0.293693303676192
740 2427 1.24261929050538
1856 2428 0.224661091282472
3966 2429 -0.314390307048261
3828 2430 0.45626857262402
3699 2431 NA
3699 2432 NA
3699 2433 -0.410264425245693
59 2434 -2.23139163793727
950 2435 NA
950 2436 NA
950 2437 -0.480578321233636
1072 2438 NA
3898 2439 NA
3898 2440 NA
3898 2441 1.20101789562408
3898 2442 NA
2783 2443 1.06375740626304
2783 2444 NA
3026 2445 NA
2784 2446 NA
2784 2447 -3.3618576305195
3829 2448 0.28982986603262
3899 2449 -0.523548135209899
2122 2450 1.90784900080033
466 2451 0.0839061093124512
2228 2452 0.727759695289171
2785 2453 NA
2785 2454 0.554108114321233
1612 2455 -1.20709777449694
2229 2456 0.447034946960735
3900 2457 -0.974042599075134
2636 2458 -0.339018930595515
3125 2459 -1.05130233242612
1661 2460 -0.205582526312973
2123 2476 0.58666475687536
3700 2461 1.08927764722084
1073 2462 NA
1073 2463 -0.0697291575431571
951 2464 NA
951 2465 0.823383521279764
952 2466 -0.377283159127464
594 2467 NA
3052 2468 0.528489384918849
953 2469 NA
953 2470 0.362359877926368
3830 2471 NA
3830 2472 0.327192299213944
724 2473 -0.164707255629685
467 2474 1.45855933001477
595 2475 0.957450734699365
954 2477 NA
954 2478 -2.07559619586644
468 2479 -0.772763896691875
60 2480 0.161866391154721
319 2481 0.0329128548876061
1613 2482 -2.37032618757644
1613 2483 NA
2486 2484 0.547674298152364
469 2485 NA
469 2486 NA
469 2487 NA
469 2488 0.50695627083413
3262 2489 NA
3262 2490 0.85371473368821
725 2491 0.967444990782753
725 2492 NA
3263 2493 NA
3263 2494 0.542123849546554
3092 2495 0.32640708360233
3308 2496 2.9296620957921
3701 2497 -0.0825841373330574
3701 2498 NA
3702 2499 2.30920161248716
1460 2500 -0.419472140697236
2637 2501 -0.286391594427643
2637 2502 NA
649 2503 1.24261929050538
1857 2504 1.31720597302401
1857 2505 NA
2786 2506 0.243227695734434
2786 2507 NA
3309 2508 NA
3309 2509 NA
253 2510 NA
2290 2511 -0.444221468524582
61 2512 NA
3703 2513 -1.07527086197547
2638 2514 -0.0432511985722425
2638 2515 NA
62 2516 NA
2291 2517 0.841730468913532
3126 2518 1.06919098310261
1614 2519 0.435050682186055
2711 2520 0.933482205150007
3637 2521 0.152755502634397
3637 2522 NA
1196 2523 -0.339018930595515
902 2524 1.36879760246959
2465 2525 0.293693303676192
404 2526 NA
404 2527 -0.284549903376476
404 2528 NA
405 2529 0.523705768603006
2712 2530 NA
2712 2531 -0.913656748440969
2058 2532 NA
2058 2533 -0.58798736938517
1197 2534 0.0180552138585723
2059 2535 -0.849434718334146
2059 2536 NA
2060 2537 -1.18312924494759
712 2538 NA
712 2539 -1.50168282943526
406 2540 1.00339778510679
1731 2541 -0.314390307048261
2713 2542 NA
3638 2543 0.0089443253382479
2564 2544 1.06926392504712
3957 2545 0.355926061757499
3209 2546 -0.0552880006213806
1794 2547 0.104818443535681
3079 2548 -0.392408286348588
2061 2549 NA
2061 2550 0.518155319997196
2714 2551 -0.308518432925835
2714 2552 NA
407 2553 0.302438554052972
3210 2554 2.40507573068459
3639 2555 NA
3639 2556 0.528489384918849
222 2557 0.181069687709883
3211 2558 0.404425062902658
3211 2559 NA
903 2560 -0.583327094504921
1795 2561 1.66627323244902
3542 2562 0.328161033807471
4054 2563 -0.331799898815033
713 2564 -0.0466313430090201
2062 2565 0.85371473368821
1796 2566 NA
1796 2567 NA
1796 2568 1.43757399351539
3212 2569 NA
3513 2570 0.118694565050202
4076 2571 0.44948874574702
408 2572 -0.344471227249872
2565 2573 1.1246171402378
3640 2574 NA
3640 2575 NA
3640 2576 1.75120657052205
3213 2577 0.0272409825790175
3122 2578 NA
2715 2579 1.06919098310261
2715 2580 NA
3958 2581 NA
3958 2582 0.829409436147302
2566 2583 0.410296937025084
2566 2584 NA
2567 2585 NA
120 2586 0.877683263237569
120 2587 NA
3214 2588 NA
3214 2589 -0.346575604673334
3641 2590 NA
3641 2591 -0.109611595922168
2568 2592 0.799665283937245
3514 2593 NA
2355 2594 -2.86236410674511
2355 2595 NA
2716 2596 0.439815915180252
121 2597 0.281709038901512
3215 2598 -0.533078601198293
2063 2599 NA
2063 2600 0.344503739029263
1198 2601 -0.264659543161156
3372 2602 NA
3372 2603 0.399097887862018
409 2604 1.96875184418823
3642 2605 -0.0513965760032171
3642 2606 NA
3012 2607 0.727759695289171
1797 2608 NA
2441 2609 0.60204517341995
2064 2610 0.0252742456390545
2065 2611 -0.717607805812676
2569 2612 0.823633813486603
2569 2613 NA
3013 2614 1.66229183118431
904 2615 NA
904 2616 -1.10692130495625
1798 2617 0.497351986224474
410 2618 1.51798922211183
2466 2619 NA
4022 2620 0.250521477571672
3888 2621 -0.870949449097219
2449 2622 -0.214411049854527
3106 2623 0.0448971196622852
411 2624 1.27292348427216
2570 2625 NA
